const,no_of_adults,no_of_weekend_nights,type_of_meal_plan,required_car_parking_space,lead_time,arrival_month,repeated_guest,avg_price_per_room,no_of_special_requests,total_guests,booking_duration,previous_cancel_rate,booking_day,holiday,long_weekend,arrival_day,tourism_season,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,target
1.0,2,1,1,0,5,2,0,171.26,2,5,1,0.0,5,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0
1.0,1,0,1,0,71,6,0,120.0,0,1,3,0.0,2,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,10,1,0,79.3,0,1,4,0.0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,132,6,0,90.95,0,2,5,0.0,0,1,1,6,4,0,0,1,0,0,0,0,0,1,0,0
1.0,2,0,1,0,335,10,0,90.0,1,2,3,0.0,6,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,71,6,0,120.0,0,1,3,0.0,2,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,221,10,0,65.0,0,2,3,0.0,4,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,182,9,0,117.9,2,2,2,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,196,12,0,101.15,0,2,6,0.0,3,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0
1.0,1,1,1,0,1,2,0,85.0,0,1,2,0.0,2,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,179,10,0,108.9,2,2,3,0.0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,34,9,0,65.0,0,1,1,0.0,5,1,0,4,3,0,0,0,0,0,0,0,1,0,0,1
1.0,0,2,1,0,87,5,0,112.01,1,2,4,0.0,5,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0
1.0,1,1,1,0,85,12,0,98.0,0,1,2,0.0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,94,5,0,80.75,0,2,4,0.0,6,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,2,8,0,106.0,2,2,2,0.0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,103,4,0,115.0,0,1,2,0.0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,54,9,0,132.3,1,2,1,0.0,1,0,0,6,3,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,6,5,0,110.0,0,1,1,0.0,4,0,0,3,2,0,0,1,0,0,0,0,1,0,0,0
1.0,1,0,2,0,320,8,0,90.0,0,1,2,0.0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,4,12,0,112.2,2,1,4,0.0,6,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,72,11,0,72.25,1,2,2,0.0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,0,0,89,4,0,79.5,1,2,3,0.0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,15,5,0,111.0,0,2,1,0.0,3,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,1,5,5,1,67.0,0,1,1,0.2,5,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,1,0,188,6,0,130.0,0,1,2,0.0,5,0,0,4,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,134,6,0,119.85,1,2,7,0.0,4,1,0,5,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,6,10,0,149.0,2,2,3,0.0,3,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,91,9,0,80.0,0,2,3,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,0,9,0,65.0,0,2,2,0.0,3,1,1,3,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1,1,0,305,11,0,89.0,0,2,3,0.0,2,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,2,0,247,6,0,115.0,1,2,2,0.0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,1,0,0,5,0,132.44,0,3,2,0.0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,174,9,0,95.67,0,1,3,0.0,6,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,1,9,0,130.94,1,2,1,0.0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,3,1,1,0,79,4,0,115.6,1,3,2,0.0,0,1,1,2,2,0,0,1,0,0,0,0,0,1,0,0
1.0,2,1,0,0,205,8,0,80.75,0,2,4,0.0,3,0,0,5,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,0,1,1,1,1,76.5,0,2,2,1.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,71,4,0,171.3,2,4,3,0.0,4,0,0,5,2,0,0,0,0,1,0,0,0,0,1,0
1.0,2,2,0,0,157,8,0,80.75,0,2,7,0.0,2,0,0,5,4,0,0,0,0,0,0,0,0,0,1,1
1.0,3,0,1,0,98,5,0,168.3,0,3,2,0.0,3,0,0,3,2,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,106,4,0,85.7,1,2,3,0.0,4,0,0,5,2,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,2,0,80,10,0,108.0,0,1,2,0.0,4,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0
1.0,2,0,1,0,85,12,0,75.0,0,2,3,0.0,4,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,85,10,0,85.0,1,2,4,0.0,4,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,4,8,0,121.6,0,2,1,0.0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,2,1,0,27,2,0,107.92,0,3,4,0.0,3,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0
1.0,1,1,1,0,0,10,0,120.0,1,1,1,0.0,2,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,12,10,0,72.0,0,2,1,0.0,4,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,54,11,0,75.0,0,2,3,0.0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,182,10,0,98.1,0,2,1,0.0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,1,1
1.0,1,1,1,0,12,3,0,86.0,1,1,2,0.0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,105,4,0,75.0,0,2,1,0.0,4,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,0,0,35,3,0,73.1,1,2,2,0.0,6,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,346,9,0,115.0,1,2,2,0.0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,11,3,0,75.92,1,2,2,0.0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,2,2,0,220,9,0,128.0,0,1,3,0.0,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,29,4,0,90.95,0,2,3,0.0,4,0,0,5,2,0,0,1,0,0,0,0,0,1,0,0
1.0,2,2,0,0,0,3,0,109.0,0,2,2,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,60,10,0,89.25,2,2,4,0.0,5,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,52,12,0,100.33,1,2,3,0.0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,1,50,10,0,144.0,2,3,2,0.0,3,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,86,4,0,90.95,1,2,4,0.0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,19,10,0,121.75,1,2,4,0.0,1,0,0,6,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,0,9,0,155.0,1,2,4,0.0,3,1,0,3,3,0,0,1,0,0,0,0,0,0,1,0
1.0,1,2,1,0,96,11,0,79.0,1,1,5,0.0,3,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0
1.0,3,1,1,0,78,12,0,274.2,0,4,4,0.0,4,1,0,5,1,0,0,0,0,0,1,0,0,1,0,0
1.0,1,0,2,0,39,8,0,87.0,0,1,2,0.0,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,151,1,0,80.0,0,1,3,0.0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,6,1,0,69.5,1,2,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,35,12,0,97.0,1,2,1,0.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1.0,1,5,0,0,31,12,0,66.29,1,1,15,0.0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,2,7,0,160.0,1,2,4,0.0,3,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,113,7,0,105.3,0,2,7,0.0,2,0,0,3,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,0,0,43,3,0,88.2,1,2,3,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,1,1,0,164,10,0,115.0,0,1,1,0.0,5,0,1,1,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,0,0,0,8,0,158.0,0,2,1,0.0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,7,8,0,90.0,2,2,2,0.0,5,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,0,0,45,7,0,124.6,1,3,3,0.0,4,1,1,0,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,2,1,0,16,10,0,95.0,0,1,3,0.0,6,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,186,11,0,64.56,0,2,3,0.0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,15,9,0,124.0,2,2,5,0.0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,56,6,0,120.0,0,2,1,0.0,4,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,9,5,0,111.35,0,2,1,0.0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,322,5,0,80.0,0,2,4,0.0,5,1,0,5,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,198,9,0,90.0,0,2,3,0.0,4,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,96,12,0,88.4,1,2,4,0.0,6,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,1,9,0,155.54,2,2,2,0.0,6,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,40,10,0,94.5,2,2,3,0.0,5,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,188,6,0,130.0,0,1,2,0.0,5,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,33,3,0,83.9,0,2,2,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,18,12,0,107.0,0,2,2,0.0,5,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,3,2,1,0,72,5,0,159.3,2,3,3,0.0,6,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,0,0,30,12,0,74.8,1,2,4,0.0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,3,0,2,0,200,8,0,187.5,1,3,4,0.0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,155,10,0,97.2,0,2,3,0.0,4,0,0,5,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,0,5,0,223.0,0,2,1,0.0,5,0,0,5,2,0,0,1,0,0,0,0,0,0,1,1
1.0,0,0,1,0,14,6,0,116.49,0,2,3,0.0,5,1,0,5,4,1,0,0,0,0,0,0,0,0,1,0
1.0,1,2,1,0,116,2,0,61.0,0,1,4,0.0,5,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,2,0,74,9,0,109.0,0,2,1,0.0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,0,8,0,90.0,2,2,3,0.0,5,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,308,11,0,52.0,0,2,2,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,3,0,1,0,30,3,0,88.9,0,3,2,0.0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,204,10,0,72.75,0,2,4,0.0,6,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,2,1,0,54,11,0,94.0,0,1,5,0.0,3,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0
1.0,1,0,2,0,39,8,0,87.0,0,1,2,0.0,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,196,8,0,55.96,2,2,7,0.0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,146,8,0,81.25,1,2,1,0.0,0,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,93,12,0,60.67,0,2,3,0.0,3,1,0,5,1,0,0,1,0,0,0,0,0,1,0,0
1.0,1,0,1,0,6,3,0,79.5,1,1,2,0.0,5,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,0,0,146,7,0,94.5,1,2,3,0.0,5,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0
1.0,3,2,1,0,85,7,0,142.2,2,3,4,0.0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,14,3,0,132.0,0,2,10,0.0,4,1,0,4,1,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,2,0,301,7,0,115.0,1,2,2,0.0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,338,10,0,90.67,1,2,3,0.0,4,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,4,12,0,125.0,1,2,5,0.0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,11,6,0,90.0,0,2,3,0.0,6,0,0,3,4,0,0,1,0,0,0,0,1,0,0,1
1.0,2,2,1,0,62,7,0,76.5,1,2,5,0.0,0,1,1,6,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,1,1,0,135,9,0,80.0,0,1,3,0.0,1,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,121,6,0,90.0,0,2,3,0.0,4,1,0,6,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,1,1,0,23,5,0,156.0,0,1,2,0.0,5,1,1,0,2,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,27,6,0,120.0,0,2,1,0.0,6,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,2,0,122,4,0,110.24,0,2,3,0.0,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,0,0,87,6,0,85.5,1,2,1,0.0,5,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,292,7,0,115.0,0,2,2,0.0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,55,9,0,100.0,0,2,2,0.0,6,0,0,5,3,0,0,0,0,0,0,0,1,0,0,1
1.0,2,0,1,0,57,3,0,80.3,0,2,2,0.0,5,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,239,6,0,112.2,0,2,2,0.0,3,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,28,12,0,141.67,1,2,3,0.0,6,1,0,6,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,1,4,8,0,67.0,0,1,1,0.0,6,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,113,3,0,61.25,0,2,4,0.0,2,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,38,10,0,67.5,0,2,4,0.0,4,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0
1.0,2,1,0,0,88,10,0,108.0,0,2,4,0.0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,100,3,0,90.3,1,2,3,0.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,3,0,1,0,11,3,0,182.0,2,3,2,0.0,1,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0
1.0,1,2,1,0,245,7,0,110.0,0,1,6,0.0,4,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,2,0,55,4,0,104.0,0,2,1,0.0,5,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,53,5,0,149.4,1,2,3,0.0,2,0,0,6,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,2,0,39,8,0,109.0,0,2,2,0.0,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,3,9,0,110.0,0,1,3,0.0,6,0,0,2,3,0,0,1,0,0,0,0,1,0,0,0
1.0,1,1,0,0,5,3,0,89.0,1,1,2,0.0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,139,7,0,72.25,0,2,7,0.0,4,0,0,3,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,0,0,18,3,0,97.0,0,2,3,0.0,2,1,0,6,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,185,5,0,81.77,2,2,2,0.0,3,0,0,6,2,0,0,0,0,0,0,0,0,0,1,1
1.0,1,2,1,0,120,3,0,79.05,0,1,5,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,10,9,0,254.5,1,4,4,0.0,3,0,1,6,3,0,0,0,0,1,0,0,0,0,1,0
1.0,2,2,1,0,20,12,0,58.0,0,2,3,0.0,3,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,23,10,0,145.0,2,2,2,0.0,4,0,0,6,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,65,9,0,129.2,0,2,4,0.0,6,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,2,9,0,175.0,1,3,1,0.0,6,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,164,10,0,100.0,0,1,2,0.0,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,6,6,0,121.0,1,2,1,0.0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,257,7,0,101.5,0,2,2,0.0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,2,9,0,126.0,1,2,2,0.0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,41,10,0,132.67,2,2,3,0.0,5,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,105,12,0,83.05,0,3,2,0.0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,273,7,0,109.0,0,2,2,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,0,0,38,3,0,73.1,0,2,6,0.0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,122,8,0,118.8,1,2,3,0.0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,3,10,0,128.0,0,2,4,0.0,5,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,2,0,161,3,0,130.0,0,2,3,0.0,6,0,0,6,1,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,242,8,0,96.3,1,2,2,0.0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,1,1
1.0,3,0,1,0,66,11,0,105.0,1,3,2,0.0,3,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,29,1,0,72.0,1,2,3,0.0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,9,7,0,75.0,0,2,3,0.0,2,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,93,6,0,126.9,1,1,2,0.0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,158,8,0,90.95,0,2,5,0.0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,131,6,0,105.74,1,2,5,0.0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,84,9,0,65.0,0,1,1,0.0,4,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,9,12,0,88.4,2,2,4,0.0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,12,10,0,126.1,0,1,1,0.0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,0,0,4,8,0,87.2,0,2,1,0.0,5,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,22,11,0,109.1,3,3,2,0.0,5,0,0,6,3,1,0,0,0,0,0,0,0,0,1,0
1.0,1,2,1,0,40,6,0,110.7,0,1,5,0.0,3,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,2,0,239,6,0,90.6,0,1,2,0.0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,1,1,0,10,10,0,65.0,0,1,1,0.0,6,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,49,6,0,80.75,0,2,2,0.0,6,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,63,9,0,109.8,1,2,1,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,256,10,0,100.75,0,2,5,0.0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1
1.0,1,1,1,0,118,6,0,110.0,0,1,3,0.0,3,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,66,8,0,207.9,0,4,3,0.0,5,1,1,1,4,0,0,0,0,1,0,0,0,0,1,1
1.0,1,1,1,0,38,5,0,108.11,0,1,4,0.0,6,1,0,2,2,0,0,1,0,0,0,0,0,0,1,1
1.0,1,0,1,0,8,3,0,65.0,0,1,5,0.0,2,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,92,5,0,106.08,0,2,4,0.0,2,0,0,3,2,0,0,1,0,0,0,0,0,1,0,0
1.0,2,2,1,0,54,11,0,90.1,1,2,4,0.0,1,0,1,6,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,17,9,0,238.15,2,2,4,0.0,4,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0
1.0,2,1,1,0,19,10,0,149.0,0,2,3,0.0,4,1,0,2,3,0,0,0,0,0,0,0,0,0,1,1
1.0,1,1,1,0,32,12,0,63.33,0,1,6,0.0,6,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,4,1,0,14,8,0,94.0,3,2,15,0.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,43,10,0,139.5,2,2,2,0.0,3,0,0,4,3,0,0,1,0,0,0,0,0,0,1,0
1.0,3,1,1,0,64,4,0,130.05,3,3,4,0.0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,14,10,0,149.0,2,2,2,0.0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,47,12,0,74.8,1,2,4,0.0,6,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,305,11,0,89.0,0,2,3,0.0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,1
1.0,3,2,1,0,16,9,0,117.6,1,3,6,0.0,6,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,70,4,0,61.56,2,2,5,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,18,4,0,129.0,0,2,1,0.0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,70,4,0,87.3,0,2,3,0.0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,23,10,0,98.4,2,2,2,0.0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,1,4,0,203.33,0,4,3,0.0,3,0,0,4,2,0,0,0,0,0,1,0,0,0,1,1
1.0,2,2,1,0,31,9,0,178.42,1,2,7,0.0,4,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0
1.0,2,1,1,0,31,3,0,63.0,0,2,2,0.0,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,137,11,0,85.16,1,2,5,0.0,5,1,0,2,3,1,0,0,0,0,0,0,0,0,1,1
1.0,2,2,2,0,110,7,0,94.5,0,2,3,0.0,3,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,68,12,0,109.8,0,3,2,0.0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,40,8,0,112.5,1,2,3,0.0,3,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,3,2,1,0,2,3,0,147.0,2,3,4,0.0,6,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,160,9,0,145.8,2,3,1,0.0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,29,10,0,98.98,2,2,4,0.0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,5,2,0,64.0,0,2,3,0.0,6,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,14,12,0,138.0,1,2,1,0.0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,204,7,0,81.81,0,2,4,0.0,2,0,0,3,4,1,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,151,1,0,80.0,0,1,3,0.0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,18,5,0,135.0,0,1,1,0.0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,1,1
